"qry_transcript_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code"
"TU11997",347.015583353284,-0.902451316683604,0.477485508265941,0.00453222245898372,0.0347847089013763,"LOC111503882","G6708","uncharacterized LOC111503882","refseq","XR_002721926.1","uncharacterized LOC111503882, transcript variant X1","="
"TU36856",13.8303109304692,1.27243205866507,0.989468241245248,0.00369355066046351,0.0296168191016706,NA,"G21194","* ---NA---","novel",NA,"---NA---","u"
"TU43546",131.274836132532,-6.04184119781442,0.76465427179071,4.16507065301547e-16,9.81427724125101e-14,"LOC111516259","G25644","facilitated trehalose transporter Tret1-like","refseq","XM_023172437.1","facilitated trehalose transporter Tret1-like","k"
"TU43547",699.67596480143,0.730726619098291,0.173604458873758,6.11397368947373e-06,0.000138372790552649,"LOC111516260","G25645","uncharacterized LOC111516260","refseq","XR_002723645.1","uncharacterized LOC111516260","="
"TU43540",17.8519829050451,19.8325931141495,4.42389900487255,1.80287289644304e-06,4.87089680221874e-05,"LOC111516255","G25639","uncharacterized LOC111516255","refseq","XM_023172433.1","uncharacterized LOC111516255","j"
"TU43541",61.6799680480275,-4.87966830655008,1.973148090529,4.80296045523484e-05,0.000820248705267859,"LOC111516257","G25640","uncharacterized LOC111516257","refseq","XM_023172435.1","uncharacterized LOC111516257","="
"TU43543",78.8619159510899,19.7032122037332,4.43213416208391,2.09019462816584e-06,5.48786643206023e-05,"LOC111516258","G25641","uncharacterized LOC111516258","refseq","XM_023172436.1","uncharacterized LOC111516258","j"
"TU12316",9468.91265480708,-7.48924152274196,1.97723998937259,6.6062963094339e-06,0.000148074901625662,"LOC111504022","G6873","twitchin","refseq","XM_023158490.1","twitchin","j"
"TU7075",303.466787403977,0.77994250180487,0.388627002342075,0.00616637782763252,0.0441658804391609,NA,"G3934","* probable G-protein coupled receptor Mth-like 1","novel","KAG5898107","probable G-protein coupled receptor Mth-like 1","u"
"TU17896",1683.82389859523,0.78912046922215,0.294553952770234,0.00112821464714057,0.0114357286449886,"LOC111506214","G10065","centaurin-gamma-1A","refseq","XM_023161227.1","centaurin-gamma-1A","j"
"TU17893",290.074395734561,1.17120591359627,0.381381160202231,5.89143150267485e-05,0.000973969781725509,"LOC111506213","G10063","proteoglycan Cow","refseq","XM_023161226.1","proteoglycan Cow","c"
"TU17891",656.661179207411,0.940687015413797,0.440568997857409,0.0022601777180665,0.0199847618028005,"LOC111506213","G10061","proteoglycan Cow","refseq","XM_023161226.1","proteoglycan Cow","j"
"TU17898",1252.51864824119,-3.44519453664767,1.11631097624159,5.22156898687635e-06,0.000120742996070307,"LOC111506207","G10067","angiotensin-converting enzyme-like","refseq","XM_023161219.1","angiotensin-converting enzyme-like","j"
"TU40891",1554.150465946,0.391872408789649,0.126643593724751,0.00132478450259553,0.013034283042186,"LOC111515166","G23789","60S ribosomal protein L39-like","refseq","XM_023171399.1","60S ribosomal protein L39-like","j"
"TU19364",26.9349529076164,1.06150932759471,0.802474124224975,0.0063350374998355,0.0451394155251437,"LOC111506758","G10852","piggyBac transposable element-derived protein 4-like","refseq","XM_023161961.1","piggyBac transposable element-derived protein 4-like","e"
"TU42797",746.479010812288,-2.47838395452396,0.624418328780504,2.0944179162398e-07,7.51205963599304e-06,"LOC111515948","G25092","putative inorganic phosphate cotransporter","refseq","XM_023172142.1","putative inorganic phosphate cotransporter","j"
"TU5503",20165.5229691427,0.78693478847663,0.356665332113059,0.00384459955536762,0.0305386049597475,"LOC111517846","G3048","hydroxysteroid dehydrogenase-like protein 1","refseq","XR_002723867.1","hydroxysteroid dehydrogenase-like protein 1, transcript variant X6","="
"TU44872",82.313416911871,20.2742494039413,3.88044072069801,5.99667802291532e-08,2.60205504420906e-06,"LOC111516860","G26661","protein polybromo-1-like","refseq","XM_023172963.1","protein polybromo-1-like","j"
"TU37880",361.22158019717,0.721091364989438,0.235884124441345,0.000501950054613968,0.00587073928167183,"LOC111513925","G21850","transmembrane 9 superfamily member 2","refseq","XM_023170144.1","transmembrane 9 superfamily member 2","x"
"TU6852",6103.65791654011,0.677352128575201,0.213504429346401,0.000419486001187776,0.00505384448276309,"LOC111501843","G3782","protein amalgam-like","refseq","XM_023155758.1","protein amalgam-like","j"
"TU31113",25.8708480412845,-4.7214231667501,2.58763569309282,0.000225633837831728,0.00300226868565949,NA,"G17660","* hypothetical protein JTB14_009219","novel","KAG5895508","hypothetical protein JTB14_009219","r"
"TU7168",30.8417402334666,5.79321625668115,3.12733311704979,0.000267355207665283,0.00346333833729244,"LOC111501989","G3987","tyrosine-protein kinase shark","refseq","XM_023155932.1","tyrosine-protein kinase shark","j"
"TU41856",197.554607157204,5.32988448294306,6.38276708538296,0.00477320376728632,0.0361931334406242,"LOC111515557","G24460","uncharacterized LOC111515557","refseq","XM_023171775.1","uncharacterized LOC111515557","j"
"TU41857",2124.49518401852,0.493117971777961,0.156141011572134,0.00084695116104102,0.00902202910602494,"LOC111515558","G24461","THO complex subunit 1-like","refseq","XM_023171776.1","THO complex subunit 1-like","j"
"TU32835",116.715249333073,-1.68614662797645,1.0281299838725,0.000796602659469855,0.00856282153763338,"LOC111512034","G18748","zinc finger protein 84-like","refseq","XM_023168125.1","zinc finger protein 84-like","o"
"TU7164",88408.3335991406,0.564504906051039,0.237044075285711,0.00672767093446907,0.0472141732121175,"LOC111501988","G3984","60S ribosomal protein L17","refseq","XM_023155931.1","60S ribosomal protein L17","="
"TU11032",1493.82398586508,2.74286875982965,3.35188180727608,0.0042034373728891,0.0327942106858049,"LOC111503501","G6145","supervillin-like","refseq","XM_023157810.1","supervillin-like, transcript variant X1","="
"TU11031",4034.01147435672,6.40392114811848,2.25847213257847,3.69750479114708e-05,0.000655514777973361,"LOC111503501","G6145","supervillin-like","refseq","XM_023157812.1","supervillin-like, transcript variant X2","="
"TU11030",85.2616232689576,1.41814129866416,0.636327169580865,0.000351945037861693,0.00435328988648652,"LOC111503503","G6144","serine/arginine repetitive matrix protein 1-like","refseq","XM_023157815.1","serine/arginine repetitive matrix protein 1-like","j"
"TU11034",5492.30598075428,-3.90580682046251,0.623933605891461,4.34307624753153e-12,4.88497669775223e-10,"LOC111503501","G6145","supervillin-like","refseq","XM_023157812.1","supervillin-like, transcript variant X2","c"
"TU14206",9.19301297138189,-3.29855951796929,2.88052376285756,0.0013076166342949,0.0128960443165031,"LOC111504795","G7995","3-ketoacyl-CoA thiolase","refseq","XM_023159486.1","3-ketoacyl-CoA thiolase, mitochondrial-like","i"
"TU14204",7883.79708940552,-2.14277714045418,0.320602622324922,1.55124725888827e-13,2.22984306750619e-11,"LOC111504795","G7993","3-ketoacyl-CoA thiolase","refseq","XM_023159486.1","3-ketoacyl-CoA thiolase, mitochondrial-like","j"
"TU36820",737.458280488565,0.879532466258137,0.351292245883486,0.00118027775445964,0.0118664326641015,"LOC111513530","G21170","E3 ubiquitin-protein ligase RNF19B-like","refseq","XM_023169749.1","E3 ubiquitin-protein ligase RNF19B-like","c"
"TU2944",17.3501430611688,-3.93003680370227,4.56343781155439,0.00386097165235863,0.0305968443204155,"LOC111511596","G1581","cyclic nucleotide-gated cation channel beta-1-like","refseq","XM_023167635.1","cyclic nucleotide-gated cation channel beta-1-like, transcript variant X2","j"
"TU40024",1140.51329587441,20.4241075018007,2.14541288828537,6.54800039175696e-22,3.38586186923766e-19,"LOC111514804","G23214","DNA repair protein complementing XP-C cells homolog","refseq","XM_023171045.1","DNA repair protein complementing XP-C cells homolog, transcript variant X2","="
"TU26294",2730.07844100483,-23.3991037133766,1.94775563950378,8.50450200468819e-34,2.26159006881815e-30,"LOC111509459","G14832","uncharacterized LOC111509459","refseq","XM_023165219.1","uncharacterized LOC111509459","j"
"TU26297",8855.26053046334,0.612823392257496,0.203879624913624,0.000939793071873373,0.00982822923197912,"LOC111509458","G14833","zinc finger protein 706-like","refseq","XM_023165218.1","zinc finger protein 706-like, transcript variant X3","="
"TU8953",59.8096155201163,20.2331802714877,4.40208976645613,1.12576314033276e-06,3.19452452092902e-05,"LOC111502719","G5009","zinc finger and BTB domain-containing protein 24-like","refseq","XM_023156864.1","zinc finger and BTB domain-containing protein 24-like, transcript variant X2","j"
"TU8954",98.9344337995572,4.0397108439823,5.1013424725454,0.00519371069345669,0.0385821231083638,"LOC111502719","G5009","zinc finger and BTB domain-containing protein 24-like","refseq","XM_023156864.1","zinc finger and BTB domain-containing protein 24-like, transcript variant X2","j"
"TU8956",305.122983959573,22.1940275883258,3.4662315827664,4.56908082568197e-11,4.13885350705936e-09,"LOC111502719","G5009","zinc finger and BTB domain-containing protein 24-like","refseq","XM_023156863.1","zinc finger and BTB domain-containing protein 24-like, transcript variant X1","j"
"TU27639",6754.31132803626,1.87169369469806,0.321340178439059,4.7567865744064e-11,4.28801850278814e-09,"LOC111509964","G15607","calcium-transporting ATPase type 2C member 1","refseq","XM_023165826.1","calcium-transporting ATPase type 2C member 1","c"
"TU37695",84.0948551321064,1.20652727343926,0.615137521346356,0.00125045432401726,0.0124211351342483,NA,"G21729","* laminin subunit gamma-1-like","novel","KAG5898185","laminin subunit gamma-1-like","u"
"TU37693",213.467155917765,-1.30646822361222,0.44207219431135,5.57213115789421e-05,0.000928189901603585,NA,"G21727","* probable ATP-dependent RNA helicase ddx42","novel","XP_023020466","probable ATP-dependent RNA helicase ddx42","u"
"TU27654",19539.4344211288,0.626184328744632,0.133535642503093,1.03481476786436e-06,2.97499257201467e-05,"LOC111509972","G15616","acidic leucine-rich nuclear phosphoprotein 32 family member A","refseq","XM_023165838.1","acidic leucine-rich nuclear phosphoprotein 32 family member A","="
"TU27655",67.9445589662868,1.19695838988369,0.963505974619849,0.00477044840100907,0.036186592088339,"LOC111509977","G15617","uncharacterized LOC111509977","refseq","XR_002722706.1","uncharacterized LOC111509977","="
"TU9609",9009.17366954071,0.679714807864271,0.304988549091341,0.00602288839392842,0.0433382556834084,"LOC111502948","G5372","ataxin-2-like protein","refseq","XM_023157140.1","ataxin-2-like protein, transcript variant X2","="
"TU36126",329.805799818169,21.9760972466741,4.02822888462678,1.43094317648629e-08,7.43012753983051e-07,"LOC111513268","G20748","probable RNA-directed DNA polymerase from transposon BS","refseq","XM_023169450.1","probable RNA-directed DNA polymerase from transposon BS","j"
"TU36120",227.931808269511,-20.9237875660683,3.77195239231446,9.66644549610301e-09,5.21567776550602e-07,"LOC111513266","G20744","cytochrome P450 6k1-like","refseq","XM_023169448.1","cytochrome P450 6k1-like","j"
"TU24355",73.9811311666827,-1.60162318442836,0.722149907149851,0.000233114792470237,0.0030874648607851,"LOC111508713","G13716","zinc finger protein OZF-like","refseq","XM_023164309.1","zinc finger protein OZF-like, transcript variant X4","="
"TU39096",1304.13992339121,0.960468738516095,0.257903792432305,1.3686998061294e-05,0.000279521084927029,"LOC111514414","G22622","F-BAR domain only protein 2-like","refseq","XM_023170653.1","F-BAR domain only protein 2-like","j"
"TU12150",4469.3667716515,0.788506714283539,0.242055171201857,0.000186530361719836,0.00256255548591494,"LOC111503957","G6794","glutamic acid-rich protein-like","refseq","XM_023158406.1","glutamic acid-rich protein-like, transcript variant X2","="
"TU39322",7863.92582368729,0.349870914186848,0.129542686556287,0.0049271115312552,0.0370820215461554,"LOC111514502","G22770","heparan-alpha-glucosaminide N-acetyltransferase-like","refseq","XM_023170738.1","heparan-alpha-glucosaminide N-acetyltransferase-like","k"
"TU21387",25.1054671203761,-0.958665513184537,0.494916091060147,0.00325377475989407,0.0267486898243665,"LOC111507548","G12009","double-stranded RNA-binding protein Staufen homolog","refseq","XM_023162876.1","double-stranded RNA-binding protein Staufen homolog, transcript variant X3","i"
"TU27521",473.076074394796,-2.21421206604914,0.700232219746922,5.19226771909692e-06,0.000120216497003718,"LOC111509919","G15531","uncharacterized LOC111509919","refseq","XM_023165779.1","uncharacterized LOC111509919","k"
"TU27523",9.07235420906315,2.04499061731385,1.67814149973084,0.00141668159289956,0.013731594820008,"LOC111509921","G15532","uncharacterized LOC111509921","refseq","XM_023165781.1","uncharacterized LOC111509921","="
"TU19169",177.124401078149,-21.4419218077032,4.34667553592471,2.269752347002e-07,8.07095318805011e-06,"LOC111506666","G10757","uncharacterized LOC111506666","refseq","XM_023161797.1","uncharacterized LOC111506666","j"
"TU19161",14.4334576154337,-2.0223954750568,1.11456361993077,0.000327303298821236,0.00410286256401166,NA,"G10755","* ---NA---","novel",NA,"---NA---","u"
"TU19167",323.67033441474,20.9980310757605,2.77421636299919,1.31606445442951e-14,2.34435787743592e-12,"LOC111506666","G10757","uncharacterized LOC111506666","refseq","XM_023161797.1","uncharacterized LOC111506666","j"
"TU15313",2403.19989496787,24.7461838925157,3.39831967047292,7.44186423792891e-14,1.13549428515612e-11,"LOC111505241","G8642","zinc finger RNA-binding protein-like","refseq","XM_023160016.1","zinc finger RNA-binding protein-like, transcript variant X1","j"
"TU15317",8028.24862425289,0.873425748553425,0.167252315721845,2.09267804624476e-08,1.03466671529472e-06,"LOC111505238","G8643","programmed cell death 6-interacting protein","refseq","XM_023160012.1","programmed cell death 6-interacting protein","c"
"TU15319",1720.09879538324,-0.684819222771654,0.22724515215541,0.000679812599000649,0.00750798666887991,"LOC111505244","G8644","2-oxoisovalerate dehydrogenase subunit alpha","refseq","XM_023160019.1","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","="
"TU45171",2780.45147787788,0.91289157042469,0.222976952533621,3.87075511199312e-06,9.33948236030485e-05,"LOC111517018","G26894","annexin B9-like","refseq","XM_023173075.1","annexin B9-like","="
"TU38249",201.19396191638,-1.30548341959186,0.912346168125622,0.00267181935323176,0.0229589773613996,"LOC111514077","G22080","uncharacterized LOC111514077","refseq","XR_002723302.1","uncharacterized LOC111514077","="
"TU21966",4553.67313879579,-0.537184735021898,0.211601825700044,0.00489618442215145,0.0369049265152579,"LOC111507790","G12339","pyrimidodiazepine synthase-like","refseq","XM_023163145.1","pyrimidodiazepine synthase-like","j"
"TU42809",336.65539994749,-5.11213441627877,1.17598213946504,2.40064965641243e-07,8.4797141089407e-06,"LOC111515954","G25103","protein obstructor-E-like","refseq","XM_023172148.1","protein obstructor-E-like","k"
"TU8560",2002.83173022836,0.688514820207266,0.216892441764135,0.000396873843932907,0.00481761108888885,"LOC111502552","G4767","KH domain-containing","refseq","XM_023156656.1","KH domain-containing, RNA-binding, signal transduction-associated protein 2, transcript variant X2","="
"TU8563",19256.9793887152,-1.67531521000965,0.553987941861131,1.85091966869007e-05,0.000363447991905755,"LOC111502555","G4769","cytochrome b-c1 complex subunit 7-like","refseq","XM_023156660.1","cytochrome b-c1 complex subunit 7-like","="
"TU8564",9236.57950573664,-0.688686627621107,0.185495511208621,5.71333476551965e-05,0.000948316778066414,"LOC111502548","G4770","trifunctional enzyme subunit beta","refseq","XM_023156651.1","trifunctional enzyme subunit beta, mitochondrial","="
"TU8568",2445.55215940562,-0.785153159342977,0.182542737187121,3.1216248015494e-06,7.72242641208726e-05,"LOC111502563","G4774","dynein light chain roadblock-type 2","refseq","XM_023156674.1","dynein light chain roadblock-type 2","="
"TU842",375.730694807915,22.2797703448995,4.3583609084784,8.5437758544809e-08,3.53035266439871e-06,"LOC111502462","G436","30S ribosomal protein S11","refseq","XM_023156548.1","30S ribosomal protein S11","j"
"TU847",407.513468787681,1.2259790918186,0.958982300390851,0.00419404064598506,0.0327483500943841,"LOC111502527","G439","probable cleavage and polyadenylation specificity factor subunit 2","refseq","XM_023156630.1","probable cleavage and polyadenylation specificity factor subunit 2, transcript variant X1","j"
"TU23520",1125.1442299868,0.798015627962012,0.242113743257784,0.000155814388577058,0.00220653088121866,NA,"G13254","* flocculation protein FLO11-like ","novel","XP_023027802","flocculation protein FLO11-like isoform X1","u"
"TU18340",15.8360284322879,-20.4200900129519,4.37204320934966,8.1679939777958e-07,2.41344774439157e-05,NA,"G10296","* probable ubiquitin carboxyl-terminal hydrolase FAF-X","novel","KAG5895508","probable ubiquitin carboxyl-terminal hydrolase FAF-X","u"
"TU18344",3487.70454847044,-2.56888193775864,0.704517023577786,7.05516744971782e-07,2.1392935434416e-05,"LOC111506369","G10297","ornithine aminotransferase","refseq","XM_023161419.1","ornithine aminotransferase, mitochondrial-like","="
"TU28711",502.147250999858,-4.93911014580144,2.21616874870534,8.82717632985144e-05,0.00137102951506203,"LOC111510371","G16239","trypsin-1-like","refseq","XM_023166279.1","trypsin-1-like","c"
"TU28719",72.2334740163122,1.13934282294316,0.302987958660335,5.01334648662896e-06,0.000116581442659086,"LOC111510372","G16242","uncharacterized LOC111510372","refseq","XM_023166280.1","uncharacterized LOC111510372","="
"TU14444",2345.04903443013,-0.833637717742341,0.170873124631679,1.56115157581336e-07,5.82381494664643e-06,"LOC111504893","G8121","probable ATP-dependent RNA helicase pitchoune","refseq","XM_023159604.1","probable ATP-dependent RNA helicase pitchoune","c"
"TU11547",1098.7899977778,-0.626620079647499,0.243024650708758,0.00313692121249274,0.0260163904524626,"LOC111503709","G6442","ralA-binding protein 1-like","refseq","XM_023158081.1","ralA-binding protein 1-like","n"
"TU7383",55.25861902445,-2.342630931268,1.05601162761051,8.22067241533645e-05,0.00128702957957517,"LOC111502064","G4111","juvenile hormone acid O-methyltransferase-like","refseq","XM_023156029.1","juvenile hormone acid O-methyltransferase-like","p"
"TU7382",366.186625589238,-2.23476276279846,1.09199300300877,0.000143955180466995,0.00206529917872301,"LOC111502064","G4111","juvenile hormone acid O-methyltransferase-like","refseq","XM_023156029.1","juvenile hormone acid O-methyltransferase-like","y"
"TU13941",22.2371158529335,-1.35076122298951,0.92663860345117,0.00228016575665348,0.020126065783487,"LOC111504689","G7844","elongation of very long chain fatty acids protein AAEL008004-like","refseq","XM_023159364.1","elongation of very long chain fatty acids protein AAEL008004-like","x"
"TU33200",65.3700896505113,-0.800561607621447,0.39560556910727,0.0054122422365829,0.0398216953494034,NA,"G18970","* Transposon Ty3-I Gag-Pol polyprotein","novel","CAB3248810","Transposon Ty3-I Gag-Pol polyprotein","u"
"TU7607",458.651011651303,1.18431071794514,0.378205598125224,4.55495782194867e-05,0.000782240966307561,"LOC111502154","G4226","uncharacterized LOC111502154","refseq","XR_002721693.1","uncharacterized LOC111502154","i"
"TU479",21.9970300964531,2.04213277300421,2.78360878246581,0.00624345234426284,0.0445977994583472,"LOC111517446","G246","nose resistant to fluoxetine protein 6-like","refseq","XM_023173609.1","nose resistant to fluoxetine protein 6-like, transcript variant X1","c"
"TU2541",1078.13287905185,0.964863068189616,0.29928212474562,8.52311080160989e-05,0.00132934819917862,"LOC111509492","G1360","serine/arginine repetitive matrix protein 1","refseq","XM_023165290.1","serine/arginine repetitive matrix protein 1, transcript variant X6","j"
"TU2543",871.262537599881,0.997661047908848,0.260965819162069,7.58927283401211e-06,0.000166793758919876,"LOC111509492","G1360","serine/arginine repetitive matrix protein 1","refseq","XM_023165290.1","serine/arginine repetitive matrix protein 1, transcript variant X6","j"
"TU44421",7015.53656213884,-14.7020217885251,1.42257354314109,2.98102925712724e-25,2.84573639084223e-22,"LOC111516651","G26316","uncharacterized LOC111516651","refseq","XR_002723701.1","uncharacterized LOC111516651","k"
"TU44425",12935.5256844218,0.799312068218544,0.241655662661298,0.000148703558536894,0.00211953808741523,"LOC111516652","G26319","rho GTPase-activating protein gacII-like","refseq","XM_023172794.1","rho GTPase-activating protein gacII-like","="
"TU781",358.907323261283,-1.57803099995802,1.20476311051849,0.00193084397820435,0.017647284512755,"LOC111502215","G400","protein transport protein Sec16A","refseq","XM_023156255.1","protein transport protein Sec16A, transcript variant X5","n"
"TU37451",4971.1649728821,-1.40695285436555,0.182051491079261,1.12298719341793e-16,2.90338980631594e-14,"LOC111513765","G21573","la-related protein 1B","refseq","XM_023169992.1","la-related protein 1B","j"
"TU45088",73.240424204527,-1.04734717483301,0.363940520441812,0.000183454555888547,0.00252776207095877,NA,"G26826","* piggyBac transposable element-derived protein 3-like ","novel","CAF4940775","piggyBac transposable element-derived protein 3-like isoform X1","u"
"TU44284",7781.14539819152,1.40043094036671,0.366596052122045,1.69969443596831e-06,4.61221748185862e-05,"LOC111516600","G26217","glycogen-binding subunit 76A-like","refseq","XM_023172748.1","glycogen-binding subunit 76A-like","j"
"TU44285",81.0312881345129,2.13721223642324,0.69136538454368,7.1710097805517e-06,0.000158725739672972,NA,"G26218","* ---NA---","novel",NA,"---NA---","u"
